,house_price,house_region,n_bedrooms,has_condominium,value_condominium,has_garage,n_garage,house_size,house_hyperlink,house_category,n_bathrooms,zip_code,street_address,metro_distance,latitude,longitude,all_together
881,219000.0,Sul,2,Com condomínio,300.0,Com garagem,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-com-44-metros-quadrados-com-2-quartos-em-samambaia-sul-brasilia-1110544771,Apartamentos,1,72309300.0,QR 321,3,-15.896158968539169, -48.11739441518057,QR 321- Samambaia Sul- Apartamentos
2134,215000.0,Norte,2,Com condomínio,0.0,Com garagem,1,50.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-apartamento-qn-403-1022278860,Apartamentos,1,72319540.0,QN 403,3,-15.87168084960523, -48.09594620635299,QR 403- Samambaia Norte- Apartamentos
1866,205000.0,Norte,2,Com condomínio,390.0,Com garagem,1,52.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qn-208-apartamento-de-2-quartos-no-8-andar-so-r-205-000-aceita-financiamento-samamba-1102982174,Apartamentos,1,72316510.0,QN 208,1,-15.868191443333105, -48.07696737196877,QR 208- Samambaia Norte- Apartamentos
209,250000.0,Sul,2,Sem condomínio,0.0,Com garagem,2,250.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-a-venda-samambaia-1110774234,Casas,1,72312700.0,QN 512,3,-15.881438762833806, -48.068582001789395,QR 512- Samambaia Sul- Casas
1151,277643.0,Norte,2,Com condomínio,0.0,Com garagem,1,49.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-possui-49-metros-quadrados-com-2-quartos-em-samambaia-norte-brasi-1114936847,Apartamentos,1,72316300.0,QR 212,1,-15.86377344649297, -48.07199773554532,QR 212- Samambaia Norte- Apartamentos
1670,74900.0,Sul,2,Sem condomínio,0.0,Sem garagem,0,,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-apartamento-2-quartos-samambaia-sul-1099768381,Apartamentos,1,72305530.0,QS 309,3,-15.888152489411452, -48.09958994048566,QR 309- Samambaia Sul- Apartamentos
1039,208000.0,Norte,2,Com condomínio,0.0,Com garagem,2,126.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-reformada-2-quartos-samambaia-norte-995966618,Casas,1,72327010.0,QR 425 Conjunto 10,3,-15.886719306891207, -48.12779199022573,QR 425- Samambaia Norte- Casas
2653,212000.0,Sul,2,Com condomínio,0.0,Com garagem,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-padrao-1100194715,,,,,3,,,
1044,335000.0,Norte,2,Sem condomínio,0.0,Com garagem,1,60.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-2-quartos-sendo-um-suite-60m-com-lazer-completo-samambaia-norte-1115607137,Apartamentos,2,72325000.0,QR 419,3,-15.880774329428991, -48.12046765203356,QR 419- Samambaia Norte- Apartamentos
2547,209500.0,Sul,2,Com condomínio,0.0,Com garagem,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/ap-2-quartos-pronto-p-morar-itbi-e-registro-gratis-1088704254,Apartamentos,1,72309306.0,QR 321 Conjunto 6,3,-15.896158968539169, -48.11739441518057,QR 321- Samambaia Sul- Apartamentos
353,175000.0,Norte,2,Com condomínio,0.0,Com garagem,1,100.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/brasilia-casa-padrao-samambaia-1068251913,Casas,1,72331600.0,QR 611,3,-15.873970625279675, -48.109804201339365,QR 611- Samambaia Norte- Casas
2241,355000.0,Norte,3,Com condomínio,367.0,Com garagem,1,63.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-apartamento-3-quartos-1115777891,Apartamentos,2,72318520.0,QS 402,2,-15.86787945426569, -48.0877750569753,QR 402- Samambaia Norte- Apartamentos
893,155000.0,Norte,2,Com condomínio,0.0,Com garagem,2,112.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-415-vlr-155-000-lt-com-02-res-simples-escriturada-samambaia-norte-brasilia-df-1104271232,Casas,2,72323000.0,QR 415,3,-15.879952682070021, -48.11373162729978,QR 415- Samambaia Norte- Casas
1528,195000.0,Sul,2,Com condomínio,399.0,Com garagem,1,53.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qn-120-2-qts-c-garagem-juntinho-do-metro-samambaia-sul-195-mil-1106633582,Apartamentos,2,72304052.0,QN 120 Conjunto 2,3,-15.866467705125428, -48.06214192392817,QR 120- Samambaia Sul- Apartamentos
1139,195000.0,Sul,2,Sem condomínio,0.0,Com garagem,1,48.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-apartamento-na-qn-408-samambaia-norte-2-quartos-01-vaga-de-garagem-1115059284,Apartamentos,1,72306408.0,QN 308 Conjunto 8,3,-15.878436310255644, -48.07479242022789,QR 308- Samambaia Sul- Apartamentos
384,74900.0,Sul,2,Com condomínio,0.0,Sem garagem,0,10.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-de-apartamento-em-samambaia-sul-brasilia-df-1105317300,Apartamentos,1,72305540.0,QS 309 Conjunto 10 Comércio,3,-15.888152489411452, -48.09958994048566,QR 309- Samambaia Sul- Apartamentos
591,300000.0,Norte,2,Com condomínio,0.0,Com garagem,2,180.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-bem-localizada-a-venda-samambaia-norte-com-2-quartos-1118483490,Casas,2,72316100.0,QR 208,1,-15.866979173793517, -48.077716734438376,QR 208- Samambaia Norte- Casas
960,195000.0,Sul,1,Com condomínio,350.0,Com garagem,1,39.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-1-quarto-a-venda-39-m-por-r-195-000-samambaia-sul-brasilia-df-1038322480,Apartamentos,1,72312301.0,QR 508 Conjunto 1,3,-15.881223868482165, -48.07401905585764,QR 508- Samambaia Sul- Apartamentos
217,183000.0,Norte,2,Com condomínio,0.0,Com garagem,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-em-samambaia-sul-1108863805,Apartamentos,1,72321000.0,QR 407,3,-15.876050241346821, -48.10125828557616,QR 407- Samambaia Norte- Apartamentos
535,290000.0,Sul,4,Com condomínio,0.0,Com garagem,4,250.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-tem-250-metros-quadrados-com-4-quartos-em-samambaia-sul-brasilia-df-1102437434,,,,,3,,,
1497,190000.0,Norte,3,Com condomínio,0.0,Com garagem,1,144.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-possui-144-metros-quadrados-com-3-quartos-em-samambaia-norte-brasilia-1107192224,,,,,3,,,
957,175000.0,Sul,2,Com condomínio,0.0,Sem garagem,0,120.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-tem-120-metros-quadrados-com-2-quartos-em-samambaia-sul-brasilia-df-1086825338,Casas,2,72314307.0,QR 516 Conjunto 7,3,-15.88003447407259, -48.06303214526124,QR 516- Samambaia Sul- Casas
907,280000.0,Sul,5,Com condomínio,0.0,Com garagem,2,288.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-imovel-na-qr-515-em-samambaia-1116608045,Casas,5 ou mais,72315100.0,,3,,,
1278,275000.0,Norte,5,Sem condomínio,0.0,Sem garagem,0,400.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/so-275-000-casa-com-3-quartos-com-estrutura-para-ate-02-lajes-samambaia-norte-1033708300,Casas,5 ou mais,72319019.0,QR 401 Conjunto 19,3,-15.869261345322371, -48.09402396752223,QR 401- Samambaia Norte- Casas
2523,250000.0,Sul,2,Com condomínio,0.0,Com garagem,1,55.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-02-quartos-com-suite-reformado-1067274519,Apartamentos,2,72300501.0,Quadra 101 Conjunto 1,3,,,Quadra 101- Samambaia Sul- Apartamentos
1793,390000.0,Sul,2,Com condomínio,0.0,Com garagem,1,150.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-com-150-m2-com-2quartos-2-salas-1049814318,Casas,1,72304104.0,QN 122 Conjunto 4,3,-15.866898466576371, -48.05842229184415,QR 122- Samambaia Sul- Casas
2168,203000.0,Sul,2,Com condomínio,0.0,Com garagem,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/renda-a-partir-de-1900-ganhe-ate-47-mil-de-subsidio-use-fgts-1064048035,Apartamentos,1,72309309.0,QR 321 Conjunto 9,3,-15.896158968539169, -48.11739441518057,QR 321- Samambaia Sul- Apartamentos
1345,54900.0,Norte,2,Com condomínio,0.0,Com garagem,1,144.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-casa-2-quartos-para-venda-samambaia-norte-qr-425-1019000187,Casas,1,72327000.0,QR 425,3,-15.886719306891207, -48.12779199022573,QR 425- Samambaia Norte- Casas
366,235000.0,Norte,2,Com condomínio,0.0,Com garagem,1,53.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/brasilia-apartamento-padrao-samambaia-norte-samambaia-1093248938,Apartamentos,2,72320528.0,QS 410 Conjunto H Comércio,2,-15.860899954620459, -48.07705924177919,QR 410- Samambaia Norte- Apartamentos
2516,209000.0,Sul,2,Com condomínio,0.0,Com garagem,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-com-documentacao-gratuita-1089160323,Apartamentos,1,72310000.0,QN 320,3,-15.874505597460054, -48.06054300742409,QR 320- Samambaia Sul- Apartamentos
98,700000.0,Sul,5,Com condomínio,0.0,Sem garagem,0,310.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/venda-sobrado-samambaia-sul-samambaia-1049804036,Casas,3,72305615.0,QR 307 Conjunto 14,3,-15.88638065423701, -48.09734353812553,QR 307- Samambaia Sul- Casas
2749,300000.0,Norte,3,Sem condomínio,0.0,Com garagem,2,145.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/otima-casa-terrea-03-quartos-qr-608-1106835089,Casas,2,72320300.0,QI 416,3,-15.855044924934832, -48.06887953246958,QI 416- Samambaia Norte- Casas
2407,155000.0,Sul,2,Com condomínio,280.0,Sem garagem,0,35.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-62-mil-prestacao-530-aceita-proposta-1099356167,Apartamentos,1,72311704.0,QN 505 Conjunto 4,3,-15.889615608944593, -48.09442098601877,QR 505- Samambaia Sul- Apartamentos
604,44900.0,Sul,1,Com condomínio,280.0,Com garagem,1,38.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/prestacao-r-420-00-agio-apartamento-01-quarto-terreo-garden-qn-507-samambaia-su-1118453199,Apartamentos,1,72313004.0,QN 507 Conjunto 4,3,-15.891247238229269, -48.096077966223184,QR 507- Samambaia Sul- Apartamentos
1846,212000.0,Sul,2,Com condomínio,0.0,Com garagem,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-com-otimos-precos-1093182297,Apartamentos,1,72310000.0,QN 320,3,-15.874505597460054, -48.06054300742409,QR 320- Samambaia Sul- Apartamentos
2693,165100.0,Norte,2,Com condomínio,0.0,Sem garagem,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-1e2-quartos-com-subsidio-de-ate-47mil-1090782737,Apartamentos,1,72321000.0,QR 407,3,-15.876050241346821, -48.10125828557616,QR 407- Samambaia Norte- Apartamentos
2062,212000.0,Sul,2,Com condomínio,0.0,Com garagem,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-1094079136,,,,,3,,,
528,320000.0,Sul,2,Com condomínio,0.0,Com garagem,2,100.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-a-venda-de-2-quartos-com-1-suite-na-qr-118-samambaia-df-1094503117,Casas,2,72302811.0,,3,,,
73,250000.0,Sul,2,Com condomínio,0.0,Com garagem,1,55.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-a-venda-samambaia-norte-qs-502-1061024212,Apartamentos,1,72310527.0,QS 502 Conjunto 7 Comércio,3,-15.883844754818588, -48.0824103323485,QR 502- Samambaia Sul- Apartamentos
2721,240000.0,Sul,2,Sem condomínio,0.0,Com garagem,1,54.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-02-quartos-suite-54m-garagem-coberta-ac-financiamento-1085164678,Casas,2,72305531.0,QS 309 Conjunto 1 Comércio,3,-15.886934327009703, -48.10022978584141,QR 309- Samambaia Sul- Casas
2314,270000.0,Sul,5,Com condomínio,0.0,Com garagem,3,180.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-113-lotao-esq-180-mts-c-3-res-sobrado-fundos-2-qts-e-3-qts-simples-r-270-000-1095327354,Casas,3,72301601.0,QR 113 Conjunto 1,3,-15.886095551940185, -48.10758479971,QR 113- Samambaia Sul- Casas
1529,212000.0,Sul,2,Com condomínio,0.0,Com garagem,1,43.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-possui-43-metros-quadrados-com-2-quartos-em-samambaia-sul-brasili-1093126804,Apartamentos,1,72309300.0,QR 321,3,-15.896158968539169, -48.11739441518057,QR 321- Samambaia Sul- Apartamentos
2433,420000.0,Norte,3,Com condomínio,0.0,Com garagem,1,120.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/cobertura-duplex-para-venda-possui-120-metros-quadrados-com-3-quartos-1029680673,Apartamentos,2,72318577.0,QS 406 Conjunto G Comércio,3,-15.864429527293499, -48.08242791463846,QR 406- Samambaia Norte- Apartamentos
2483,212000.0,Sul,2,Com condomínio,0.0,Com garagem,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-1102455610,,,,,3,,,
382,260000.0,Norte,5,Com condomínio,0.0,Com garagem,2,150.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/brasilia-casa-padrao-samambaia-1093248911,Casas,3,72323115.0,QR 417 Conjunto 15,3,-15.88154092836035, -48.11651788926065,QR 417- Samambaia Norte- Casas
471,350000.0,Norte,4,Sem condomínio,0.0,Com garagem,2,,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-602-samambaia-lindo-sobrado-1105130955,Casas,3,72322001.0,QR 602 Conjunto 1,3,-15.861913080256768, -48.091971598995464,QR 602- Samambaia Norte- Casas
741,220000.0,Sul,3,Com condomínio,0.0,Com garagem,2,100.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-com-3-dormitorios-a-venda-100-m-por-r-220-000-00-samambaia-sul-samambaia-df-1113243406,Casas,1,72309609.0,QR 323 Conjunto 9,3,-15.896689896573, -48.12045088732199,QR 323- Samambaia Sul- Casas
70,90000.0,Norte,1,Com condomínio,0.0,Sem garagem,0,120.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vende-se-excelente-terreno-em-samambaia-norte-df-1025215019,Casas,1,72339126.0,QR 827 Conjunto 11,3,-15.884189308889953, -48.145141754082715,QR 827- Samambaia Norte- Casas
1716,380000.0,Sul,3,Com condomínio,0.0,Com garagem,2,260.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-3-quartos-a-venda-sobrado-a-venda-casa-a-venda-qr-519-samambaia-1095610739,Casas,1,72315300.0,QR 519,3,-15.896501853581654, -48.11368183905732,QR 519- Samambaia Sul- Casas
1288,280000.0,Sul,5,Com condomínio,0.0,Com garagem,2,288.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-imovel-na-qr-515-em-samambaia-1113001504,Casas,5 ou mais,72315100.0,QR 515,3,-15.893833867742408, -48.107498734595225,QR 515- Samambaia Sul- Casas
1645,295000.0,Norte,3,Com condomínio,0.0,Com garagem,2,144.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-casa-na-qr-410-samambaia-1098260419,Casas,2,72320016.0,QR 410 Conjunto 14,2,-15.8591555086571, -48.07781388393629,QR 410- Samambaia Norte- Casas
899,277693.0,Norte,2,Com condomínio,0.0,Com garagem,1,49.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-tem-49-metros-quadrados-com-2-quartos-em-samambaia-norte-brasilia-1116659091,Apartamentos,1,72316300.0,QR 212,1,-15.86377344649297, -48.07199773554532,QR 212- Samambaia Norte- Apartamentos
1781,395000.0,Norte,4,Com condomínio,0.0,Com garagem,2,144.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/sobrado-para-venda-tem-144-metros-quadrados-com-4-quartos-em-samambaia-norte-brasilia-1034438373,Casas,3,72331100.0,QR 603,3,-15.86530977672352, -48.09867253348901,QR 603- Samambaia Norte- Casas
239,62000.0,Sul,2,Com condomínio,289.0,Sem garagem,0,39.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-samambaia-sul-1106432366,Apartamentos,1,72313203.0,,3,,,
389,589000.0,Norte,4,Com condomínio,0.0,Com garagem,3,105.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/brasilia-casa-padrao-samambaia-norte-samambaia-1102267402,Casas,3,72318200.0,QR 406,2,-15.863100158437765, -48.083494849813604,QR 406- Samambaia Norte- Casas
2363,163000.0,Norte,2,Com condomínio,0.0,Sem garagem,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2qrts-conjugado-ate-zero-de-entrada-1086761218,Apartamentos,1,72321000.0,QR 407,3,-15.876050241346821, -48.10125828557616,QR 407- Samambaia Norte- Apartamentos
880,125000.0,Sul,2,Com condomínio,280.0,Sem garagem,0,47.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-108-ap-02-qts-so-118-000-a-vista-terreo-47-mts-samambaia-sul-brasilia-df-1104272520,Casas,1,72302200.0,QR 108,1,-15.871735186843207, -48.07682780183796,QR 108- Samambaia Sul- Casas
447,235000.0,Sul,2,Com condomínio,200.0,Com garagem,1,54.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/brasilia-apartamento-padrao-samambaia-sul-samambaia-1066651200,Apartamentos,2,72300545.0,Quadra 301 Conjunto 8,3,,,Quadra 301- Samambaia Sul- Apartamentos
2825,171000.0,Norte,2,Com condomínio,0.0,Com garagem,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2qrts-conjugado-ate-zero-de-entrada-1109900028,Apartamentos,1,72321000.0,QR 407,3,-15.876050241346821, -48.10125828557616,QR 407- Samambaia Norte- Apartamentos
1939,160000.0,Sul,2,Com condomínio,0.0,Com garagem,3,170.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/02-casas-de-02-quartos-em-lote-de-180m2-1027263910,Casas,1,72303006.0,QR 123 Conjunto 6,3,-15.892960082576872, -48.12270109904582,QR 123- Samambaia Sul- Casas
1762,65000.0,Norte,2,Com condomínio,415.0,Com garagem,1,15.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-apartamento-2-quartos-em-samambaia-com-lazer-e-armarios-1054936801,Apartamentos,1,72325552.0,QS 421 Conjunto B Comércio,3,-15.885333361721543, -48.121331660618026,QR 421- Samambaia Norte- Apartamentos
1012,380000.0,Sul,4,Com condomínio,0.0,Com garagem,4,200.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-sobrado-200m-4-qts-samambaia-1115895348,Casas,5 ou mais,72308315.0,QR 314 Conjunto 13,2,-15.874838813270504, -48.06716975728233,QR 314- Samambaia Sul- Casas
313,59900.0,Norte,3,Com condomínio,0.0,Com garagem,2,120.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-em-samambaia-norte-qr-629-1051998438,Casas,1,72335000.0,QR 629,3,-15.888837724286343, -48.143464686877074,QR 629- Samambaia Norte- Casas
2895,212000.0,Sul,2,Com condomínio,0.0,Com garagem,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-com-2-quartos-pronto-para-morar-1096701395,,,,,3,,,
1399,186000.0,Norte,2,Com condomínio,430.0,Com garagem,1,45.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-lindo-apartamento-43m-no-residencial-olympic-em-samambaia-norte-qr-421-1110578830,,,,,3,,,
1614,215000.0,Sul,2,Sem condomínio,0.0,Com garagem,1,,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-apartamento-2-quartos-suite-armario-planejado-em-samambaia-sul-1102539348,Apartamentos,2,72310509.0,QS 320 Conjunto 9 Comércio,2,-15.874505597460054, -48.06054300742409,QR 320- Samambaia Sul- Apartamentos
1162,171000.0,Norte,2,Com condomínio,0.0,Com garagem,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-samambaia-norte-ate-100-financiado-1114774406,Apartamentos,1,72321000.0,QR 407,3,-15.876050241346821, -48.10125828557616,QR 407- Samambaia Norte- Apartamentos
1997,184000.0,Norte,2,Com condomínio,0.0,Com garagem,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-1e2-quartos-com-melhores-precos-1105132520,Apartamentos,1,72321000.0,QR 407,3,-15.876050241346821, -48.10125828557616,QR 407- Samambaia Norte- Apartamentos
178,140000.0,Sul,1,Com condomínio,270000.0,Sem garagem,0,35.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-samambaia-quitado-1112938519,Apartamentos,1,72313203.0,QN 509 Conjunto 3,3,-15.891883248037917, -48.09931517222642,QR 509- Samambaia Sul- Apartamentos
2423,170000.0,Norte,2,Com condomínio,0.0,Sem garagem,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/ate-100-financiado-renda-a-partir-de-100-mais-complemento-1017196226,Apartamentos,1,72321003.0,QR 407 Conjunto 3,3,-15.876050241346821, -48.10125828557616,QR 407- Samambaia Norte- Apartamentos
1268,163000.0,Norte,2,Com condomínio,0.0,Sem garagem,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-possui-33-metros-quadrados-com-2-quartos-em-samambaia-norte-brasi-1084899197,Apartamentos,1,72321012.0,QR 407 Conjunto 12,3,-15.876050241346821, -48.10125828557616,QR 407- Samambaia Norte- Apartamentos
832,150000.0,Norte,1,Com condomínio,485.0,Com garagem,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-1-dormitorio-a-venda-por-r-150-000-samambaia-norte-samambaia-df-1091699157,Apartamentos,1,72318300.0,QR 408,2,-15.862810942571167, -48.079925793846854,QR 408- Samambaia Norte- Apartamentos
